t,LDV
0.0013314,2.90286254882812e-05
0.0013315,3.70598449707031e-05
0.0013316,3.71294860839844e-05
0.0013317,2.52832641601563e-05
0.0013318,5.36004333496094e-05
0.0013319,2.63848571777344e-05
0.001332,3.44105529785156e-05
0.0013321,4.12993469238281e-05
0.0013322,3.11636352539063e-05
0.0013323,4.2103515625e-05
0.0013324,3.64231262207031e-05
0.0013325,3.62276306152344e-05
0.0013326,3.20755920410156e-05
0.0013327,3.51479797363281e-05
0.0013328,3.76637573242188e-05
0.0013329,3.5599365234375e-05
0.001333,3.61698608398437e-05
0.0013331,4.47064514160156e-05
0.0013332,5.40198669433594e-05
0.0013333,1.79921875e-05
0.0013334,2.38937377929688e-05
0.0013335,4.13129272460938e-05
0.0013336,4.65497131347656e-05
0.0013337,4.13551330566406e-05
0.0013338,3.01169128417969e-05
0.0013339,2.98976135253906e-05
0.001334,4.1355224609375e-05
0.0013341,1.78285827636719e-05
0.0013342,2.49160766601563e-05
0.0013343,4.13801574707031e-05
0.0013344,4.06087951660156e-05
0.0013345,3.45777587890625e-05
0.0013346,3.86239624023438e-05
0.0013347,4.10254821777344e-05
0.0013348,4.92028198242188e-05
0.0013349,4.21781005859375e-05
0.001335,2.63656921386719e-05
0.0013351,1.63144226074219e-05
0.0013352,3.958251953125e-05
0.0013353,3.3631591796875e-05
0.0013354,4.65494995117187e-05
0.0013355,4.78909606933594e-05
0.0013356,3.69508361816406e-05
0.0013357,3.41430969238281e-05
0.0013358,4.08920593261719e-05
0.0013359,3.037939453125e-05
0.001336,4.21415100097656e-05
0.0013361,3.66866455078125e-05
0.0013362,4.22496948242188e-05
0.0013363,4.08677978515625e-05
0.0013364,3.10360717773438e-05
0.0013365,4.04185180664062e-05
0.0013366,3.90474548339844e-05
0.0013367,2.95311279296875e-05
0.0013368,5.1110107421875e-05
0.0013369,3.87543334960938e-05
0.001337,3.83037719726563e-05
0.0013371,3.85613708496094e-05
0.0013372,3.05455322265625e-05
0.0013373,4.45129699707031e-05
0.0013374,4.31271362304687e-05
0.0013375,2.99519653320313e-05
0.0013376,3.30947265625e-05
0.0013377,3.8436767578125e-05
0.0013378,2.85887451171875e-05
0.0013379,5.43947448730469e-05
0.001338,4.68902587890625e-05
0.0013381,3.03187866210938e-05
0.0013382,3.95868835449219e-05
0.0013383,4.97686157226562e-05
0.0013384,3.36509704589844e-05
0.0013385,4.80922546386719e-05
0.0013386,2.64302062988281e-05
0.0013387,3.83507385253906e-05
0.0013388,5.39186096191406e-05
0.0013389,3.57608337402344e-05
0.001339,2.16495666503906e-05
0.0013391,4.26477661132812e-05
0.0013392,4.66273193359375e-05
0.0013393,1.56763000488281e-05
0.0013394,2.68986206054688e-05
0.0013395,4.47862548828125e-05
0.0013396,2.35201416015625e-05
0.0013397,4.13839416503906e-05
0.0013398,4.22324829101563e-05
0.0013399,3.61133422851563e-05
0.00134,4.55534362792969e-05
0.0013401,4.84642639160156e-05
0.0013402,3.85521545410156e-05
0.0013403,2.87984313964844e-05
0.0013404,3.69009094238281e-05
0.0013405,2.44621276855469e-05
0.0013406,3.39764404296875e-05
0.0013407,4.09213562011719e-05
0.0013408,2.96143493652344e-05
0.0013409,4.787744140625e-05
0.001341,3.21417236328125e-05
0.0013411,3.58270874023438e-05
0.0013412,4.21315307617187e-05
0.0013413,3.56094360351562e-05
0.0013414,3.18844604492188e-05
0.0013415,3.45975036621094e-05
0.0013416,3.12281494140625e-05
0.0013417,4.17729797363281e-05
0.0013418,2.67959899902344e-05
0.0013419,3.40902709960938e-05
0.001342,3.6388916015625e-05
0.0013421,3.62421875e-05
0.0013422,3.21920166015625e-05
0.0013423,2.87756652832031e-05
0.0013424,3.46537475585938e-05
0.0013425,3.29157104492187e-05
