t,V10,V25,V50,V75,V100,V125,V150,V175,V200
0.0006916,1.56597900390625e-05,-5.7220458984375e-08,-3.66958618164063e-05,-1.39479064941406e-05,-3.18666076660156e-05,-5.04994201660156e-05,-8.88735961914062e-05,-0.000103200836181641,-0.000132981567382813
0.0006917,-3.00201416015625e-06,1.58992004394531e-05,2.79693603515625e-06,-1.79583740234375e-05,-4.69548034667969e-05,-3.61880493164063e-05,-0.000107876434326172,-0.000128034210205078,-0.00012486328125
0.0006918,3.60614013671875e-05,1.910888671875e-05,2.05381774902344e-05,1.21250915527344e-05,-4.06898498535156e-05,-3.22674560546875e-05,-0.000106073303222656,-9.80609130859375e-05,-0.000132780914306641
0.0006919,2.2960205078125e-05,1.41990661621094e-05,1.72775268554688e-06,-8.17153930664062e-06,-2.97283935546875e-05,-5.06777954101563e-05,-8.9656982421875e-05,-0.000107900238037109,-0.000132431945800781
0.000692,-1.17404174804687e-05,2.31893920898437e-05,2.01205444335937e-05,-2.3544921875e-05,-1.82112121582031e-05,-5.24140930175781e-05,-9.20359802246094e-05,-8.74140930175781e-05,-0.000109660186767578
0.0006921,1.77085876464844e-05,-5.32638549804687e-06,1.38644409179687e-05,-1.68240356445312e-05,-1.9324951171875e-05,-5.04273986816406e-05,-7.32569885253906e-05,-7.63876342773438e-05,-0.000118693695068359
0.0006922,1.82899475097656e-05,3.74786376953125e-05,2.92352294921875e-05,2.42842102050781e-05,5.4962158203125e-07,-1.739990234375e-05,-6.16696166992188e-05,-8.11372375488281e-05,-0.000109787139892578
0.0006923,1.00856018066406e-05,4.02845764160156e-05,2.44183349609375e-05,5.9478759765625e-07,7.62298583984375e-06,-4.9127197265625e-06,-3.01437377929688e-05,-5.12594604492188e-05,-5.37977600097656e-05
0.0006924,4.28634643554687e-06,2.49238586425781e-05,3.40339660644531e-05,3.72126770019531e-05,-1.63116455078125e-07,2.26898193359375e-07,-1.82832336425781e-05,-1.51535034179688e-05,-4.73249816894531e-05
0.0006925,7.58193969726562e-06,3.07981872558594e-05,3.88186645507812e-05,3.02471923828125e-05,3.39630126953125e-05,2.73666381835937e-05,-1.47891235351562e-05,-3.77622985839844e-05,-1.42549133300781e-05
0.0006926,4.56378173828125e-05,-3.66912841796875e-06,2.54801940917969e-05,3.24140930175781e-05,3.52729797363281e-05,2.45492553710937e-05,-5.07476806640625e-06,1.84976196289063e-05,1.12309265136719e-05
0.0006927,1.57557678222656e-05,2.81944274902344e-05,3.34091186523437e-05,5.75234985351562e-05,4.52821350097656e-05,5.30148315429688e-05,2.79425048828125e-05,6.23687744140625e-05,2.69049072265625e-05
0.0006928,6.08123779296875e-06,3.1475830078125e-05,6.5242919921875e-05,6.08613586425781e-05,8.6363525390625e-05,6.24974060058594e-05,4.28868103027344e-05,4.06355285644531e-05,4.11372375488281e-05
0.0006929,5.92483520507813e-06,4.82542419433594e-05,3.70306396484375e-05,4.66337585449219e-05,5.93626403808594e-05,4.61819458007813e-05,3.47703552246094e-05,2.9521484375e-05,5.49185180664062e-05
